stop_id,stop_name,zone_id,stop_lat,stop_lon
61105,Uttam Nagar,Uttam Nagar,17.459917,78.531781
61106,Uttam Nagar,Uttam Nagar,17.459937,78.531733
61107,Mallikarjuna Nagar Malkajgiri,Mallikarjuna Nagar Malkajgiri,17.448874,78.526969
61108,Jyothi Nagar-Malkajgiri,Jyothi Nagar-Malkajgiri,17.44399,78.525243
61109,Shenoy Nursing Home,Shenoy Nursing Home,17.447039,78.508649
61110,Fly Quaters,Fly Quaters,17.484,78.511
61111,Pg Collegebolarum,Pg Collegebolarum,17.521,78.521
61112,Sadhana Mandhir,Sadhana Mandhir,17.522385,78.521755
61113,Kot Temple-Bolarum,Kot Temple-Bolarum,17.535979,78.524099
61114,Yamjal X Roads,Yamjal X Roads,17.555634,78.538207
61115,Ap Sport School,Ap Sport School,17.559622,78.544366
61116,Thumkunta-Shamirpet,Thumkunta-Shamirpet,17.566962,78.554081
61117,Dongala Mysamma Temple,Dongala Mysamma Temple,17.573786,78.565944
61118,Soul Darga,Soul Darga,17.586012,78.573055
61119,Shamirpet Hospital,Shamirpet Hospital,17.594047,78.56949
61120,Shamirpet,Shamirpet,17.595987,78.568949
61121,Mro Shamirpet,Mro Shamirpet,17.606047,78.568822
61122,Aliabad X Road,Aliabad X Road,17.61937,78.571644
61123,Aliabad Shamirpet,Aliabad Shamirpet,17.625566,78.594808
61124,Lalgadi Malakpet,Lalgadi Malakpet,17.631206,78.606596
61125,Kolthur X Rd,Kolthur X Rd,17.627826,78.616946
61126,Jaggamguda,Jaggamguda,17.625434,78.625052
61127,Ravileela,Ravileela,17.629462,78.632466
61128,Kesavaram-Shamirpet,Kesavaram-Shamirpet,17.633524,78.652349
61129,Nagisettipalle,Nagisettipalle,17.641001,78.666988
61130,Potharam X Roads,Potharam X Roads,17.65571,78.679247
61131,Mooduchinthapally,Mooduchinthapally,17.652128,78.688866
61132,Lakshimapur,Lakshimapur,17.663182,78.702534
61133,Unknown,UNKNOWN,17.654777,78.710797
61134,Thimmapur-Bommalaramaram,Thimmapur-Bommalaramaram,17.642611,78.727609
61135,Boinpalle X Road,Boinpalle X Road,17.6356,78.743079
61136,Madhapur X Road,Madhapur X Road,17.646974,78.744642
61137,Nagaipalle Village,Nagaipalle Village,17.650609,78.742522
61138,Gopalpuram,Gopalpuram,17.671983,78.754396
61139,Unknown,UNKNOWN,17.677794,78.761281
61140,Unknown,UNKNOWN,17.682438,78.776586
61141,Kondapur-M Turkapalle,Kondapur-M Turkapalle,17.687285,78.786411
61142,Kondapur-M Turkapalle,Kondapur-M Turkapalle,17.687204,78.786376
61143,Unknown,UNKNOWN,17.677746,78.761287
61144,Thimmapur-Bommalaramaram,Thimmapur-Bommalaramaram,17.642488,78.727641
61145,Unknown,UNKNOWN,17.654536,78.710425
61146,Lakshimapur,Lakshimapur,17.663125,78.702487
61147,Potharam X Roads,Potharam X Roads,17.655728,78.679316
61148,Nagisettipalle,Nagisettipalle,17.640975,78.666991
61149,Kesavaram-Shamirpet,Kesavaram-Shamirpet,17.63343,78.652306
61150,Ravileela,Ravileela,17.629319,78.632551
61151,Jaggamguda,Jaggamguda,17.625352,78.625006
61152,Lalgadi Malakpet,Lalgadi Malakpet,17.631101,78.606588
61153,Aliabad Shamirpet,Aliabad Shamirpet,17.625247,78.594797
61154,Aliabad X Road,Aliabad X Road,17.619293,78.571503
61155,Mro Shamirpet,Mro Shamirpet,17.605811,78.568881
61156,Shamirpet,Shamirpet,17.595175,78.569195
61157,Soul Darga,Soul Darga,17.586041,78.573161
61158,Dongala Mysamma Temple,Dongala Mysamma Temple,17.57367,78.565968
61159,Thumukunta,Thumukunta,17.564517,78.551811
61160,Ap Sport School,Ap Sport School,17.559239,78.544151
61161,Yamjal X Roads,Yamjal X Roads,17.555163,78.537735
61162,Kowkoor X Road,Kowkoor X Road,17.527067,78.522715
61163,Sadhana Mandhir,Sadhana Mandhir,17.522319,78.522055
61164,Dgqa,Dgqa,17.469,78.503
61165,Apcpcdl-Tirumalagiri,Apcpcdl-Tirumalagiri,17.471,78.501
61166,Rtc Colony Bowenpally,Rtc Colony Bowenpally,17.473265,78.499514
61167,Kabela-Bowenpally,Kabela-Bowenpally,17.476,78.498
61168,Teachers Colony Lalbazar,Teachers Colony Lalbazar,17.481009,78.501889
61169,Subhash Nagar X Rd Lalbzazar,Subhash Nagar X Rd Lalbzazar,17.483069,78.499753
61170,Subhash Nagar Lal Bazar,Subhash Nagar Lal Bazar,17.484888,78.502707
61171,Bhudevinagar,Bhudevinagar,17.491404,78.503044
61172,Gollaguda,Gollaguda,17.487,78.504
61173,Subhash Nagar Lal Bazar,Subhash Nagar Lal Bazar,17.484962,78.502813
61174,Apcpcdl-Tirumalagiri,Apcpcdl-Tirumalagiri,17.471,78.502
61175,Vibhav Colony,Vibhav Colony,17.427596,78.649042
61176,Annapurna Colony-Ghatkesar,Annapurna Colony-Ghatkesar,17.458,78.688
61177,Kondapur-Ghatkesar,Kondapur-Ghatkesar,17.462856,78.689787
61178,Vignan School-Ghatkesar,Vignan School-Ghatkesar,17.477765,78.693337
61179,Holy Mery College,Holy Mery College,17.489349,78.693143
61180,Bogaram,Bogaram,17.506744,78.686986
61181,Holy Mery College,Holy Mery College,17.489467,78.693193
61182,Kondapur-Ghatkesar,Kondapur-Ghatkesar,17.468936,78.692225
61183,Annapurna Colony-Ghatkesar,Annapurna Colony-Ghatkesar,17.457926,78.688127
61184,Vibhav Colony,Vibhav Colony,17.427345,78.649009
61185,Padmarao Nagar,Padmarao Nagar,17.4256,78.506913
61186,Bolakpur,Bolakpur,17.421773,78.49692
61187,Kalpana,Kalpana,17.423307,78.494563
61188,Park View Appartment,Park View Appartment,17.414602,78.485837
61189,Ntr Stadium,Ntr Stadium,17.411325,78.484738
61190,Kistamma Enclave,Kistamma Enclave,17.5,78.496
61191,Kanazi Guda,Kanazi Guda,17.484013,78.496901
61192,Indira Nagar-Hasmathpet,Indira Nagar-Hasmathpet,17.485348,78.493039
61193,Green Fields,Green Fields,17.491008,78.492713
61194,Indira Nagar-Hasmathpet,Indira Nagar-Hasmathpet,17.485412,78.49306
61195,Kanazi Guda,Kanazi Guda,17.484199,78.49714
61196,Subhash Nagar X Rd Lalbzazar,Subhash Nagar X Rd Lalbzazar,17.483058,78.499876
61197,Telecom Colony,Telecom Colony,17.492861,78.497736
61198,Mazjid Laxmi Emerald,Mazjid Laxmi Emerald,17.438451,78.532325
61199,Noori Pan Shop,Noori Pan Shop,17.437515,78.533996
61200,Shantinagar Lallaguda,Shantinagar Lallaguda,17.435747,78.537349
61201,Prashanth Nagar-Maulali,Prashanth Nagar-Maulali,17.446154,78.544403
61202,Noori Pan Shop,Noori Pan Shop,17.437489,78.533894
61203,Mazjid Laxmi Emerald,Mazjid Laxmi Emerald,17.438467,78.532183
61204,Himayath Sagar,Himayath Sagar,17.325,78.374
61205,Walanthari,Walanthari,17.32269,78.381931
61206,Sardar Patel Nagar Malkajgiri,Sardar Patel Nagar Malkajgiri,17.45,78.543
61207,Sardar Patel Nagar Malkajgiri,Sardar Patel Nagar Malkajgiri,17.45,78.544
61208,Padmarao Nagar,Padmarao Nagar,17.425549,78.507638
61209,Skandagiri,Skandagiri,17.422695,78.508395
61210,Srinivas Colony,Srinivas Colony,17.421021,78.508759
61211,Bapuji Nagar,Bapuji Nagar,17.418278,78.505946
61212,Gangaputra Colony,Gangaputra Colony,17.416048,78.507011
61213,Parsigutta,Parsigutta,17.415785,78.510052
61214,Bapuji Nagar,Bapuji Nagar,17.418603,78.509588
61215,Srinivas Colony,Srinivas Colony,17.420962,78.508866
61216,Skandagiri,Skandagiri,17.42265,78.508371
61217,Padmarao Nagar,Padmarao Nagar,17.426401,78.506869
61218,Gpra Quarters,Gpra Quarters,17.44,78.356
61219,Global International School,Global International School,17.397,78.589
61220,Peerzadiguda,Peerzadiguda,17.395,78.594
61221,Rtc Colony Upl,Rtc Colony Upl,17.391,78.601
61222,Parwathapur Peerzaziguda,Parwathapur Peerzaziguda,17.391,78.605
61223,Gandhi Nagar-Peerzadiguda,Gandhi Nagar-Peerzadiguda,17.391902,78.610024
61224,Kachavasingaram,Kachavasingaram,17.389,78.632
61225,Muthyalaguda,Muthyalaguda,17.389,78.638
61226,Pratap Singaram,Pratap Singaram,17.386,78.662
61227,Gandhi Nagar-Peerzadiguda,Gandhi Nagar-Peerzadiguda,17.391827,78.61001
61228,Peerzadiguda,Peerzadiguda,17.395,78.593
61229,Bokkoniguda,Bokkoniguda,17.442456,78.696949
61230,Nfc Nagar,Nfc Nagar,17.441285,78.700006
61231,Chandupatla Guda,Chandupatla Guda,17.438657,78.706786
61232,Unknown,UNKNOWN,17.432752,78.70669
61233,Marripallygudam,Marripallygudam,17.430021,78.707126
61234,Edulabad,Edulabad,17.425457,78.709957
61235,Edulabad,Edulabad,17.418948,78.708494
61236,Potharaju Gudem,Potharaju Gudem,17.409165,78.723419
61237,Maktha Anantharam,Maktha Anantharam,17.393,78.739
61238,Unknown,UNKNOWN,17.389283,78.736503
61239,Kendriya Vidyalaya Gachibowli,Kendriya Vidyalaya Gachibowli,17.4399,78.3557
61240,Aykar Bhavan,Aykar Bhavan,17.401284,78.473877
61241,Guvvaleti X Roads,Guvvaleti X Roads,17.377477,78.733478
61242,Unknown,UNKNOWN,17.389262,78.73631
61243,Marripallygudam,Marripallygudam,17.429977,78.707111
61244,Unknown,UNKNOWN,17.432714,78.706621
61245,Chandupatla Guda,Chandupatla Guda,17.438618,78.706833
61246,Nfc Nagar,Nfc Nagar,17.441235,78.70006
61247,Unknown,UNKNOWN,17.66955,78.685563
61248,Narayanpur Turkapally,Narayanpur Turkapally,17.688957,78.681829
61249,Unknown,UNKNOWN,17.683933,78.668976
61250,Anantharam-Shamirpet,Anantharam-Shamirpet,17.683629,78.663762
61251,Anantharam-Shamirpet,Anantharam-Shamirpet,17.683526,78.663815
61252,Anantharam-Shamirpet,Anantharam-Shamirpet,17.682082,78.664985
61253,Narayanpur Turkapally,Narayanpur Turkapally,17.688972,78.681749
61254,Mig-Bhel,Mig-Bhel,17.483241,78.296577
61255,Aoc Swimming Pool,Aoc Swimming Pool,17.459144,78.515948
61256,Laxmi Nagar West Marredpally,Laxmi Nagar West Marredpally,17.455003,78.503209
61257,Middle Tank Band,Middle Tank Band,17.41,78.476
61258,Chowdariguda Road,Chowdariguda Road,17.422165,78.64887
61259,Anurag University,Anurag University,17.420732,78.656893
61260,Venkatapur-Majarguda,Venkatapur-Majarguda,17.414171,78.665698
61261,Tenugudem,Tenugudem,17.412059,78.670183
61262,Venkatapur-Majarguda,Venkatapur-Majarguda,17.414047,78.665736
61263,Unknown,UNKNOWN,17.420748,78.656455
61264,Chowdariguda Road,Chowdariguda Road,17.422219,78.648551
61265,Balaji Hills Chilkanagar,Balaji Hills Chilkanagar,17.414817,78.571054
61266,Balaji Temple-Chilkanagar,Balaji Temple-Chilkanagar,17.410099,78.571182
61267,Annojiguda,Annojiguda,17.433482,78.654728
61268,Singapore Township,Singapore Township,17.43808,78.653569
61269,Infosys Pocharam,Infosys Pocharam,17.446225,78.6357
61270,Sanskruti Township,Sanskruti Township,17.443155,78.650101
61271,Annojiguda,Annojiguda,17.433065,78.655002
61272,Unknown,UNKNOWN,17.434123,78.299111
61273,Vatti Nagulapally,Vatti Nagulapally,17.425968,78.296288
61274,Vatti Nagulapally,Vatti Nagulapally,17.425994,78.296233
61275,Unknown,UNKNOWN,17.434137,78.299029
61276,Ntpc Annojiguda,Ntpc Annojiguda,17.435898,78.662297
61277,Rajiv Swagruha,Rajiv Swagruha,17.431,78.67
61278,Ntpc Annojiguda,Ntpc Annojiguda,17.435798,78.662007
61279,Govt Junior College-Bhel,Govt Junior College-Bhel,17.492708,78.310381
61280,Bhel Church,Bhel Church,17.499364,78.308401
61281,Bhel Keerthimahal,Bhel Keerthimahal,17.496545,78.297479
61282,Lig Colony-Bhel,Lig Colony-Bhel,17.503813,78.291584
61283,Balaji Temple-Chilkanagar,Balaji Temple-Chilkanagar,17.409747,78.571121
61284,Chennapur Ntr Statue,Chennapur Ntr Statue,17.515372,78.571144
61285,Pragathi Nagar-Nagaram,Pragathi Nagar-Nagaram,17.511336,78.577276
61286,Kapra,Kapra,17.486553,78.56647
61287,Jai Jawan Colony,Jai Jawan Colony,17.490388,78.572644
61288,Gr Reddy Nagar,Gr Reddy Nagar,17.492016,78.574995
61289,Saket,Saket,17.493278,78.576921
61290,Sai Nagar Dammaiguda,Sai Nagar Dammaiguda,17.504641,78.585649
61291,Reddy Naik Tanda-Bibinagar,Reddy Naik Tanda-Bibinagar,17.407541,78.889468
61292,Reddy Naik Tanda-Bibinagar,Reddy Naik Tanda-Bibinagar,17.407419,78.88948
61293,Narendra Nagar Colony,Narendra Nagar Colony,17.533619,78.319999
61294,Ameenpur,Ameenpur,17.524675,78.320999
61295,Bandam Kommu,Bandam Kommu,17.513147,78.31854
61296,Bandam Kommu,Bandam Kommu,17.513205,78.318481
61297,Ameenpur,Ameenpur,17.5233,78.3237
61298,Kakatiya Nagar - Sainikpuri,Kakatiya Nagar - Sainikpuri,17.474,78.541
61299,Kakatiya Nagar - Sainikpuri,Kakatiya Nagar - Sainikpuri,17.477,78.543
61300,Cheeryal X Road,Cheeryal X Road,17.507,78.628
61301,Kundanpally X Roads,Kundanpally X Roads,17.511259,78.637701
61302,Unknown,UNKNOWN,17.516771,78.648851
61303,Keesara Police Station,Keesara Police Station,17.523,78.659
61304,Keesara Village,Keesara Village,17.525035,78.667265
61305,Keesara X Roads,Keesara X Roads,17.539194,78.67257
61306,Keesaragutta,Keesaragutta,17.531266,78.68876
61307,Keesara X Roads,Keesara X Roads,17.539,78.673
61308,Keesara Village,Keesara Village,17.524483,78.667624
61309,Unknown,UNKNOWN,17.516615,78.649074
61310,Bibinagar Cheruvu Katta,Bibinagar Cheruvu Katta,17.476866,78.797629
61311,Jain Palle-Bibinagar,Jain Palle-Bibinagar,17.504655,78.79651
61312,Bibinagar Cheruvu Katta,Bibinagar Cheruvu Katta,17.476882,78.797674
61313,Thumukunta,Thumukunta,17.564576,78.551714
61314,Pothaipally,Pothaipally,17.567372,78.539405
61315,Devar Yamjal,Devar Yamjal,17.567499,78.523278
61316,Sai Geetha Asharam,Sai Geetha Asharam,17.581179,78.500941
61317,Mallanna Colony-Devarayamjal,Mallanna Colony-Devarayamjal,17.578972,78.499177
61318,Devar Yamjal,Devar Yamjal,17.567591,78.523192
61319,Pothaipally,Pothaipally,17.567422,78.539355
61320,Sri Ram Nagar-Kondapur,Sri Ram Nagar-Kondapur,17.46103,78.353376
61321,Botanical Garden,Botanical Garden,17.455882,78.363773
61322,Nallagandla,Nallagandla,17.477248,78.306544
61323,Indira Nagar-Tellapur,Indira Nagar-Tellapur,17.471801,78.293052
61324,Tellapur,Tellapur,17.470169,78.28822
61325,Unknown,UNKNOWN,17.445716,78.262289
61326,Edunagulapally,Edunagulapally,17.462555,78.238567
61327,Masjid-Banjarahills,Masjid-Banjarahills,17.426045,78.43726
61328,Cyber Colony,Cyber Colony,17.448196,78.269262
61329,Tellapur,Tellapur,17.470366,78.288121
61330,Yellamma Banda,Yellamma Banda,17.507192,78.40767
61331,Ntr Nagar Kphb,Ntr Nagar Kphb,17.50826,78.409908
61332,Sikh Basthi,Sikh Basthi,17.513188,78.412873
61333,Kardanur Patancheruvu,Kardanur Patancheruvu,17.514794,78.230413
61334,Unknown,UNKNOWN,17.445483,78.244372
61335,Unknown,UNKNOWN,17.4557,78.2419
61336,Edunagulapally,Edunagulapally,17.462724,78.238213
61337,Ghanpur Village,Ghanpur Village,17.4997,78.2202
61338,Kondakal,Kondakal,17.475992,78.217517
61339,Shankarpally Registration Office,Shankarpally Registration Office,17.45392,78.13762
61340,Bhanoor X Road,Bhanoor X Road,17.453268,78.144635
61341,Kyasaram-Patancheru,Kyasaram-Patancheru,17.505195,78.167121
61342,Beeramguda,Beeramguda,17.516999,78.299952
61343,Bhel M Enclave,Bhel M Enclave,17.539747,78.297265
61344,Kistareddypet,Kistareddypet,17.550345,78.296967
61345,Sultanpur-Patancheru,Sultanpur-Patancheru,17.555089,78.308702
61346,Kistareddypet,Kistareddypet,17.550259,78.29709
61347,Bhel M Enclave,Bhel M Enclave,17.539777,78.297447
61348,Raghavendra Colony,Raghavendra Colony,17.530539,78.298563
61349,Pudur-Medchal,Pudur-Medchal,17.620019,78.525955
61350,Gosaiguda X Road,Gosaiguda X Road,17.613881,78.524314
61351,Munirabad,Munirabad,17.596003,78.517265
61352,Arkalgudem,Arkalgudem,17.59,78.52
61353,Dmc (Devayamjal),Dmc (Devayamjal),17.571846,78.521043
61354,Veera Reddy Pally-Jinnaram,Veera Reddy Pally-Jinnaram,17.70879,78.439202
61355,Kanukunta,Kanukunta,17.696584,78.415763
61356,Antharam X Road-Jinnaram,Antharam X Road-Jinnaram,17.699111,78.393154
61357,Unknown,UNKNOWN,17.695176,78.375805
61358,Gummadidala,Gummadidala,17.683427,78.369298
61359,Kowkoor,Kowkoor,17.525707,78.533177
61360,Janapriya Arcade Kowkoor,Janapriya Arcade Kowkoor,17.526,78.537
61361,Mb Darga,Mb Darga,17.528883,78.54288
61362,Mb Darga,Mb Darga,17.528918,78.54287
61363,Kowkoor X Road,Kowkoor X Road,17.527,78.542
61364,Janapriya Arcade Kowkoor,Janapriya Arcade Kowkoor,17.525884,78.537215
61365,Resala Bazar Water Tank,Resala Bazar Water Tank,17.52708,78.522883
61366,Hbl Company-Aliabad,Hbl Company-Aliabad,17.624702,78.584331
61367,Hbl Company-Aliabad,Hbl Company-Aliabad,17.624588,78.584349
61368,Majidpur Shamirpet,Majidpur Shamirpet,17.628041,78.569431
61369,Turkapally-Shameerpet,Turkapally-Shameerpet,17.672264,78.592892
61370,Turkapally-Shameerpet,Turkapally-Shameerpet,17.672288,78.593046
61371,Dongala Mysamma Temple,Dongala Mysamma Temple,17.573017,78.566282
61372,Bitsphilani X Road,Bitsphilani X Road,17.561205,78.574106
61373,Anthai Pally,Anthai Pally,17.557119,78.576507
61374,Dharmavaram-Keesara,Dharmavaram-Keesara,17.547409,78.611354
61375,Thimmaipally,Thimmaipally,17.546419,78.615914
61376,Narsampally,Narsampally,17.555071,78.622574
61377,Anthai Pally,Anthai Pally,17.557063,78.576497
61378,Thimmaipally,Thimmaipally,17.546327,78.616552
61379,Hare Rama Temple-Konaipalle,Hare Rama Temple-Konaipalle,17.679159,78.459501
61380,Nuthankal-Medchal,Nuthankal-Medchal,17.683176,78.443456
61381,Nuthankal Govt School,Nuthankal Govt School,17.68138,78.442764
61382,Unknown,UNKNOWN,17.690472,78.428859
61383,Antharam X Road-Jinnaram,Antharam X Road-Jinnaram,17.69934,78.393281
61384,Nawabpet-Shivampet,Nawabpet-Shivampet,17.722659,78.393631
61385,Lachireddyguda,Lachireddyguda,17.731657,78.393459
61386,Gomaram-Shivampet,Gomaram-Shivampet,17.749,78.395
61387,Lachireddyguda,Lachireddyguda,17.731731,78.393575
61388,Nawabpet-Shivampet,Nawabpet-Shivampet,17.722823,78.393744
61389,Unknown,UNKNOWN,17.695115,78.375698
61390,Antharam X Road-Jinnaram,Antharam X Road-Jinnaram,17.699143,78.393372
61391,Kanukunta,Kanukunta,17.696606,78.415693
61392,Anantharam-Gummadidala,Anantharam-Gummadidala,17.688001,78.393846
61393,Gomaram-Shivampet,Gomaram-Shivampet,17.748901,78.395315
61394,Collector Office,Collector Office,17.563292,78.583242
61395,Upparpally,Upparpally,17.576649,78.587995
61396,Upparpally,Upparpally,17.576447,78.587952
61397,Govt School Bahadurpally,Govt School Bahadurpally,17.56,78.441
61398,Indiramma Colony Bahadurpalle,Indiramma Colony Bahadurpalle,17.569,78.443
61399,Pedda Gottimukkala,Pedda Gottimukkala,17.755,78.381
61400,Chennapur-Shivampet,Chennapur-Shivampet,17.75729,78.370854
61401,Chinna Gottimukkala,Chinna Gottimukkala,17.759243,78.354028
61402,Chakirimetlu,Chakirimetlu,17.751627,78.330618
61403,Narsapur Bus Station,Narsapur Bus Station,17.74026,78.281903
61404,Chinna Gottimukkala,Chinna Gottimukkala,17.759625,78.354138
61405,Chennapur-Shivampet,Chennapur-Shivampet,17.75728,78.371122
61406,Pedda Gottimukkala,Pedda Gottimukkala,17.754889,78.381148
61407,Unknown,UNKNOWN,17.690628,78.428811
61408,Nuthankal-Medchal,Nuthankal-Medchal,17.683276,78.443503
61409,Hare Rama Temple-Konaipalle,Hare Rama Temple-Konaipalle,17.679223,78.459414
61410,Bits Pilani,Bits Pilani,17.54737,78.572352
61411,Gandhi Statue Doolapally,Gandhi Statue Doolapally,17.546089,78.469173
61412,Mrit College,Mrit College,17.560226,78.451606
61413,Sai Nagar-Pragathi Nagar,Sai Nagar-Pragathi Nagar,17.52967,78.3943
61414,Sai Nagar-Pragathi Nagar,Sai Nagar-Pragathi Nagar,17.529496,78.394457
61415,Shapur Nagar X Roads,Shapur Nagar X Roads,17.511433,78.448133
61416,Ayodhya Nagar,Ayodhya Nagar,17.510425,78.457446
61417,Jairamnagar,Jairamnagar,17.507775,78.462446
61418,Godavari Homes Suchitra,Godavari Homes Suchitra,17.503324,78.469106
61419,Bank Colony X Rd Suchitra,Bank Colony X Rd Suchitra,17.501078,78.472508
61420,Ayodhya Nagar,Ayodhya Nagar,17.510036,78.457811
61421,Kandlakoya,Kandlakoya,17.595,78.486
61422,Unknown,UNKNOWN,17.600667,78.477863
61423,Goudavelle,Goudavelle,17.611785,78.468322
61424,Unknown,UNKNOWN,17.600146,78.47876
61425,Ayodhya X Road,Ayodhya X Road,17.589229,78.473416
61426,Gowdavelly X Road,Gowdavelly X Road,17.609377,78.457274
61427,Unknown,UNKNOWN,17.620448,78.451793
61428,Railapur-Medchal,Railapur-Medchal,17.631188,78.444293
61429,Govt Polytechnic College-Medchal,Govt Polytechnic College-Medchal,17.632635,78.451772
61430,Railapur-Medchal,Railapur-Medchal,17.631117,78.444307
61431,Unknown,UNKNOWN,17.640691,78.433709
61432,Banda Madharam,Banda Madharam,17.648439,78.42725
61433,Srirangavaram,Srirangavaram,17.655419,78.424865
61434,Unknown,UNKNOWN,17.666004,78.44121
61435,Aparna Komaplly,Aparna Komaplly,17.557955,78.492057
61436,Gundla Pochampally Railway Station,Gundla Pochampally Railway Station,17.568169,78.485338
61437,Gundla Pochampally,Gundla Pochampally,17.568894,78.480157
61438,Srirangavaram,Srirangavaram,17.655418,78.424981
61439,Banda Madharam,Banda Madharam,17.6485,78.427191
61440,Pudur X Road-Medchal,Pudur X Road-Medchal,17.629774,78.525244
61441,Medicity X Roads,Medicity X Roads,17.634125,78.532543
61442,Raj Bollaram,Raj Bollaram,17.636517,78.539954
61443,Raj Bollaram Temple,Raj Bollaram Temple,17.640052,78.551238
61444,Unknown,UNKNOWN,17.63422,78.561133
61445,Majidpur Shamirpet,Majidpur Shamirpet,17.627798,78.569554
61446,Shamirpet,Shamirpet,17.596765,78.567835
61447,Aliabad X Road,Aliabad X Road,17.619319,78.571381
61448,Majidpur Shamirpet,Majidpur Shamirpet,17.628044,78.569088
61449,Unknown,UNKNOWN,17.634097,78.561026
61450,Raj Bollaram Temple,Raj Bollaram Temple,17.640004,78.551297
61451,Raj Bollaram,Raj Bollaram,17.636521,78.540019
61452,Unknown,UNKNOWN,17.694822,78.479709
61453,Kucharam,Kucharam,17.728778,78.467223
61454,Unknown,UNKNOWN,17.694878,78.479854
61455,Unknown,UNKNOWN,17.620518,78.451789
61456,Suthariguda,Suthariguda,17.605479,78.479152
61457,Unknown,UNKNOWN,17.62117,78.3864
61458,Gummadidala,Gummadidala,17.673161,78.371484
61459,Gummadidala,Gummadidala,17.683299,78.369513
61460,Gummadidala,Gummadidala,17.67324,78.371819
61461,Bonthapally Kaman,Bonthapally Kaman,17.661919,78.373375
61462,Unknown,UNKNOWN,17.621201,78.386593
61463,Bonthapally Kaman,Bonthapally Kaman,17.662,78.373
61464,Bonthapally Temple,Bonthapally Temple,17.660963,78.349342
61465,Unknown,UNKNOWN,17.648884,78.345362
61466,Jinnaram-Medak,Jinnaram-Medak,17.632,78.332
61467,Unknown,UNKNOWN,17.648829,78.345194
61468,Unknown,UNKNOWN,17.561587,78.386904
61469,Shambhupur,Shambhupur,17.563,78.374
61470,Unknown,UNKNOWN,17.561934,78.387097
61471,Muppireddipalle-Tupran,Muppireddipalle-Tupran,17.734192,78.49033
61472,Kondapur-Tupran,Kondapur-Tupran,17.728405,78.509881
61473,Medchal Checkpost,Medchal Checkpost,17.616117,78.485324
61474,Suthariguda,Suthariguda,17.605593,78.479145
61475,Unknown,UNKNOWN,17.579554,78.47847
61476,Unknown,UNKNOWN,17.564555,78.476289
61477,Unknown,UNKNOWN,17.674434,78.462921
61478,Lingapur-Medchal,Lingapur-Medchal,17.669596,78.455649
61479,Barmajiguda,Barmajiguda,17.662939,78.454414
61480,Apparel Park,Apparel Park,17.56397,78.466882
61481,Unknown,UNKNOWN,17.564509,78.476222
61482,Aparna Komaplly,Aparna Komaplly,17.558078,78.491998
61483,Quthubullapur,Quthubullapur,17.507448,78.458728
61484,Ayyappa Colony,Ayyappa Colony,17.494,78.597
61485,Raj Bollaram,Raj Bollaram,17.637834,78.536078
61486,Raj Bollaram Thanda,Raj Bollaram Thanda,17.647191,78.549848
61487,Unknown,UNKNOWN,17.657736,78.563567
61488,Yadaram-Medchal,Yadaram-Medchal,17.66677,78.577657
61489,Muraharipally-Medchal,Muraharipally-Medchal,17.6638,78.587955
61490,Muraharipally-Medchal,Muraharipally-Medchal,17.663808,78.58807
61491,Yadaram-Medchal,Yadaram-Medchal,17.666662,78.577679
61492,Unknown,UNKNOWN,17.657773,78.563635
61493,Gubbadi Thanda,Gubbadi Thanda,17.660636,78.554676
61494,Raj Bollaram Thanda,Raj Bollaram Thanda,17.647202,78.549964
61495,Raj Bollaram,Raj Bollaram,17.637923,78.536174
61496,Yellampet-Medchal,Yellampet-Medchal,17.682376,78.490759
61497,Somaram-Medchal,Somaram-Medchal,17.677,78.502
61498,Lingapur Tanda-Shamirpet,Lingapur Tanda-Shamirpet,17.64127,78.6888
61499,Uddamarri,Uddamarri,17.617376,78.678117
61500,Thumkunta-Bommalaramaram,Thumkunta-Bommalaramaram,17.591135,78.697981
61501,Errakunta-Bommalaramaram,Errakunta-Bommalaramaram,17.586344,78.702697
61502,Ramlingam Palle-Bommalaramaram,Ramlingam Palle-Bommalaramaram,17.578,78.698
61503,Rangapuram-Bommalaramaram,Rangapuram-Bommalaramaram,17.563,78.71
61504,Sai Dhamam Kaman,Sai Dhamam Kaman,17.554454,78.703716
61505,Ankireddy Pally X Road,Ankireddy Pally X Road,17.547828,78.685732
61506,Unknown,UNKNOWN,17.513911,78.681357
61507,Yadgarpally X Rd,Yadgarpally X Rd,17.538086,78.631106
61508,Drdo,Drdo,17.559758,78.628922
61509,Narsampally,Narsampally,17.554917,78.622863
61510,Dharmavaram-Keesara,Dharmavaram-Keesara,17.547427,78.611485
61511,Ankireddy Pally X Road,Ankireddy Pally X Road,17.547915,78.685536
61512,Sai Dhamam Kaman,Sai Dhamam Kaman,17.554518,78.703362
61513,Errakunta-Bommalaramaram,Errakunta-Bommalaramaram,17.586978,78.702691
61514,Thumkunta-Bommalaramaram,Thumkunta-Bommalaramaram,17.591033,78.69792
61515,Uddamarri,Uddamarri,17.61755,78.6778
61516,Gnanapur,Gnanapur,17.601657,78.45258
61517,Mahindra,Mahindra,17.563376,78.500412
61518,Little England,Little England,17.561349,78.504194
61519,Basuregadi,Basuregadi,17.589917,78.450817
61520,Unknown,UNKNOWN,17.584651,78.430768
61521,Unknown,UNKNOWN,17.642569,78.520648
61522,Ravalkola-Medchal,Ravalkola-Medchal,17.660073,78.525129
